player_name,team_long_name,team_short_name,league,Age,height,weight,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
Jonathan Franks,Ross County,ROS,Scotland Premier League,26,175.26,161,58.65,66.6,57.25,61.15,53.35,55.35,63.65,58,29.15,44.4,33.85,60.7,74.45,71.5,63.3,50.8,73.2,63.75,69.5,66.9,48.2,52.95,25.35,40.65,60.15,52.35,57.65,16.7,38.15,39.25,12.1,13.5,14.1,9.25,12.65
Florent Sinama-Pongolle,Dundee United,DUU,Scotland Premier League,32,175.26,152,72.15789474,74.94736842,65.26315789,74.89473684,69.42105263,61.15789474,67.94736842,70.36842105,68.15789474,54.26315789,55.10526316,70.94736842,80.05263158,79.84210526,77.15789474,67.42105263,72,75.05263158,58.10526316,66.63157895,64.63157895,66.21052632,50.78947368,41.73684211,74.15789474,65.68421053,70.15789474,21.84210526,22.31578947,21,12,14.68421053,23.78947368,11.31578947,10.57894737
Darko Bodul,Dundee United,DUU,Scotland Premier League,27,185.42,179,65.45833333,70.70833333,54.45833333,65.41666667,50.83333333,57.20833333,68.79166667,69.66666667,53.125,61.45833333,49.45833333,69.16666667,72.625,68.625,72,62.66666667,59.625,72.54166667,69.70833333,68.79166667,70.375,67.54166667,55.875,27.5,63.04166667,58.375,56,22.125,23.125,26.125,6.375,11.625,12,9.875,11.625
Jack Leitch,Motherwell,MOT,Scotland Premier League,21,175.26,143,55.33333333,66.44444444,45.33333333,47,41.33333333,67.66666667,39.33333333,57.33333333,45.33333333,45.33333333,61.33333333,61,71.66666667,66.66666667,57,53.33333333,80,58.33333333,54.66666667,58.66666667,40,41.66666667,41.33333333,30.33333333,46.33333333,54,49.33333333,45,50.22222222,51.33333333,6.333333333,9.333333333,11.33333333,13.33333333,10.33333333
Riccardo Calder,Dundee FC,DUF,Scotland Premier League,20,182.88,174,50,65.33333333,45.33333333,35.33333333,44.33333333,52,39.33333333,49.33333333,37.33333333,33.33333333,45,49.33333333,66,61.33333333,58.33333333,49.33333333,65,50.66666667,55,53,60.33333333,40,50.33333333,41.66666667,51,47.33333333,42.33333333,41.33333333,43.33333333,45.33333333,12.33333333,8.333333333,11.33333333,14.33333333,11.33333333
Eiji Kawashima,Dundee United,DUU,Scotland Premier League,33,185.42,181,71.2,72.3,16.5,13.5,15.4,34.8,13.8,13.15,12.5,14.7,33,28.6,52.3,48,63.85,66.5,49.15,39.25,70.8,40.5,69.1,18.5,15.2,21,10.5,34.1,26.85,11.6,12.8,12.45,73.8,66.7,68.4,68,78.25
Michal Szromnik,Dundee United,DUU,Scotland Premier League,23,190.5,176,50,59,15,13,21,45.42857143,21.14285714,24,22.28571429,22,39,29,56,55,51,46,51,20,65,22,48,14,29,11,17,12.57142857,34.85714286,12,32,29.85714286,62.71428571,48.71428571,56.71428571,46.71428571,42.71428571
Aaron Kuhl,Dundee United,DUU,Scotland Premier League,20,172.72,146,60.57142857,76,47.57142857,31.57142857,46.57142857,63.57142857,33.57142857,53.57142857,55.57142857,39.57142857,63.57142857,62.57142857,70.28571429,67,60,60.57142857,80,52.57142857,71,68,59,37.57142857,74.57142857,54,43.71428571,60,41.57142857,51.57142857,57.14285714,56.57142857,7.571428571,12.57142857,13.57142857,13.57142857,14.57142857
Paul Paton,Dundee United,DUU,Scotland Premier League,29,177.8,163,62.53846154,63.92307692,45.23076923,25.23076923,62.53846154,63.30769231,28.23076923,56.23076923,49.46153846,48.92307692,65.53846154,60.15384615,58.07692308,57.07692308,55.69230769,55.53846154,67,67.07692308,64,71.53846154,70.53846154,50.23076923,70.76923077,61.30769231,39.23076923,58,41.23076923,60.23076923,60.07692308,57.92307692,9.230769231,13.23076923,14.23076923,11.23076923,7.230769231
Rory McKenzie,Kilmarnock,KIL,Scotland Premier League,23,175.26,165,57,69.08333333,36.41666667,54.08333333,59.08333333,55.41666667,37.08333333,62.33333333,53.08333333,47.08333333,49.58333333,58,67,66.75,72.83333333,65.08333333,74.33333333,48.08333333,66.83333333,54.33333333,61.58333333,51.08333333,61.08333333,41.08333333,53.58333333,58.83333333,63.08333333,16.91666667,17.75,16.66666667,14.08333333,10.08333333,14.08333333,11.08333333,6.083333333
Scott Bain,Dundee FC,DUF,Scotland Premier League,25,180.34,165,60.30769231,67.53846154,21.53846154,20,21.53846154,26.38461538,21.15384615,20.38461538,21.53846154,20.38461538,23.38461538,19.61538462,41,46,43,50.23076923,53,22.38461538,59,30,37,20.76923077,23.07692308,22.38461538,21.92307692,28.53846154,22.69230769,18.84615385,19.61538462,19.23076923,62.84615385,60.23076923,55.92307692,58.92307692,63.38461538
Thimothee Kolodziejczak,Sevilla,SEV,Spain LIGA BBVA,25,185.42,165,69.31578947,78.47368421,70.10526316,21.21052632,61.15789474,70.68421053,25.21052632,55.15789474,48.10526316,33.21052632,63.73684211,67.78947368,73.21052632,75,68.47368421,68.94736842,58.47368421,44.31578947,63.94736842,74.52631579,71.78947368,42.21052632,70.42105263,68.05263158,56.36842105,52.42105263,49.47368421,66.42105263,69.47368421,71.42105263,12.57894737,7.894736842,17.57894737,16.31578947,8.736842105
Oriol Riera,Deportivo La Coruna,COR,Spain LIGA BBVA,30,182.88,172,67.91304348,69.91304348,34.39130435,68.39130435,65.43478261,49.08695652,63.26086957,57.73913043,54.91304348,49.43478261,37.39130435,60.86956522,69.43478261,73.17391304,62,76.60869565,62.95652174,72.86956522,74.04347826,75.7826087,72.7826087,56.91304348,69.30434783,40.30434783,73.82608696,54.39130435,58.60869565,19.39130435,18.7826087,17.04347826,11.30434783,12,9.913043478,11.08695652,10.17391304
Michael Krohn-Dehli,Sevilla,SEV,Spain LIGA BBVA,33,170.18,150,74.1,75.3,71.7,60.6,50.03333333,74.8,54.26666667,75.7,67.86666667,71.6,70.23333333,76.66666667,74.26666667,72.66666667,79.5,72.13333333,75.96666667,76.36666667,60.56666667,75,61.06666667,68.13333333,65.23333333,61.36666667,76.43333333,73.76666667,71.83333333,29.86666667,43.8,35.13333333,9.333333333,9.366666667,21.53333333,16.03333333,11.86666667
Aras Oezbiliz,Rayo Vallecano,RAY,Spain LIGA BBVA,26,175.26,154,72.82608696,78.13043478,70.13043478,70.13043478,38.34782609,69.56521739,70.2173913,77.52173913,75.52173913,72.56521739,61.73913043,76.86956522,81.60869565,79.04347826,81.91304348,68.56521739,73.95652174,78.13043478,70.47826087,64.73913043,54.7826087,76.47826087,36.91304348,41.26086957,63.82608696,66.43478261,73.34782609,18.69565217,27.30434783,22.30434783,9.304347826,11.30434783,13.30434783,6.304347826,10.30434783
Alejandro Arribas,Deportivo La Coruna,COR,Spain LIGA BBVA,27,182.88,163,72.31578947,76.26315789,48.89473684,39.89473684,65.47368421,61.21052632,15.84210526,40.42105263,38.63157895,30.63157895,51.89473684,61.47368421,56.84210526,62.63157895,54.05263158,69.21052632,61.47368421,43.63157895,74.15789474,68.84210526,76.89473684,17.73684211,77.21052632,73.05263158,28.21052632,44.94736842,37.10526316,72.15789474,76.31578947,73.63157895,11,15.26315789,8.736842105,9.894736842,16.15789474
Borja Ekiza,Eibar,EIB,Spain LIGA BBVA,28,180.34,161,73.92857143,77.42857143,39.35714286,33.35714286,61.71428571,65.57142857,16.71428571,25.78571429,35.35714286,31.35714286,48.92857143,59.07142857,67.71428571,69.71428571,62.57142857,75.78571429,63.57142857,33.28571429,85.28571429,69.28571429,78.85714286,32.64285714,79,74.57142857,47.35714286,55.78571429,47.35714286,76.14285714,75.57142857,77.64285714,7.357142857,6.357142857,8.357142857,13.35714286,13.35714286
Izet Hajrovic,Eibar,EIB,Spain LIGA BBVA,25,177.8,157,68.11111111,78.5,66.25,64.19444444,44.33333333,65.11111111,45.36111111,72.66666667,72.83333333,74.5,63.63888889,70.08333333,73.77777778,77.19444444,76.38888889,60.02777778,71.91666667,77.97222222,76.05555556,65.38888889,54.75,68.38888889,49.61111111,45.77777778,67.27777778,69.83333333,68.66666667,40.66666667,43.77777778,37.38888889,9.944444444,11.19444444,12.75,9.361111111,7.527777778
Manuel Lillo Castellano,Eibar,EIB,Spain LIGA BBVA,27,175.26,168,66.83333333,71,64.38888889,47.94444444,58.83333333,62.33333333,49.55555556,49.77777778,54.27777778,46.44444444,53.83333333,66.05555556,65.11111111,68.44444444,63.22222222,65.94444444,68.33333333,54.44444444,68.88888889,75.11111111,70.27777778,48.44444444,71.88888889,69.77777778,52.27777778,48.61111111,60.33333333,65.66666667,66.61111111,66.77777778,11.16666667,10.16666667,9.166666667,7.166666667,5.166666667
Sergio Escudero,Sevilla,SEV,Spain LIGA BBVA,27,175.26,159,69.85,75.6,72.3,35.85,58.65,66.8,49.95,68.1,71.25,65.4,66.45,70.75,75.5,77.55,75.65,67,71.9,69.8,70.95,78.4,63.1,57.25,69.2,67.5,58.35,55.6,64.9,67.6,69.3,74.1,7.55,15.15,11.65,13.35,14.25
Ander Capa,Eibar,EIB,Spain LIGA BBVA,24,172.72,154,68.21428571,75.14285714,66,58.35714286,55.57142857,62.92857143,46.78571429,71,51.71428571,53.07142857,57.92857143,69.78571429,83.71428571,86,78.92857143,62,80.78571429,80.78571429,82,74.57142857,71.07142857,63.14285714,72,35.5,68.14285714,59.35714286,53.28571429,36.57142857,40.21428571,37.21428571,11.28571429,12.28571429,5.285714286,11.28571429,10.28571429
Nicolas Pareja,Sevilla,SEV,Spain LIGA BBVA,32,180.34,163,75.64285714,77.92857143,54.14285714,49.75,76.78571429,69.92857143,47.39285714,59.32142857,60.67857143,74.28571429,74.10714286,61.53571429,68.10714286,66.92857143,60.82142857,79.07142857,65.82142857,74.85714286,79.17857143,72.67857143,73.07142857,64.03571429,79.92857143,74.35714286,46.89285714,62.07142857,68.5,75.25,77.53571429,79.35714286,13.35714286,14.32142857,25.42857143,14.39285714,13.42857143
Nabil Ghilas,Levante,LEV,Spain LIGA BBVA,26,182.88,187,73.96969697,80.60606061,64.33333333,76.39393939,73.81818182,66.78787879,71.03030303,72.03030303,63.84848485,40.24242424,55.78787879,73.48484848,71.24242424,74.15151515,73.48484848,72.36363636,65.6969697,78.27272727,67.45454545,76.57575758,82.84848485,62.78787879,78.72727273,37.42424242,74.93939394,63.75757576,74.24242424,26.36363636,26.60606061,24.36363636,10.21212121,15.21212121,7.212121212,6.212121212,5.212121212
Victor Camarasa,Levante,LEV,Spain LIGA BBVA,22,182.88,168,67.5,78.45,57.05,52.2,59,72.85,68.15,65.05,59.8,58.4,69.4,73.2,65.5,64.35,71.15,62.9,67.05,75.2,70.65,74.1,73.95,65.95,67.5,62.95,57,66.05,51.3,55.85,68.5,63.65,13.25,8.25,10.25,10.25,7.25
Simone Verdi,Eibar,EIB,Spain LIGA BBVA,24,170.18,137,69.24242424,78.36363636,62.81818182,59.96969697,42.12121212,66.72727273,62.27272727,73.93939394,65.63636364,48.57575758,57.06060606,73.66666667,88.75757576,84.72727273,90.63636364,65.42424242,89.57575758,59.12121212,58.33333333,68.18181818,34.90909091,62.60606061,37.63636364,25.09090909,66.24242424,61.84848485,56.96969697,22.39393939,27.18181818,25.90909091,11.78787879,9.787878788,6.787878788,14.78787879,8.787878788
Tono,Levante,LEV,Spain LIGA BBVA,27,177.8,152,66.92592593,72.40740741,73.37037037,40.2962963,49.51851852,64.74074074,39.81481481,65.18518519,70.7037037,49.59259259,60.85185185,67.55555556,79.03703704,79.51851852,74.81481481,67.40740741,74.48148148,50.40740741,71.88888889,71.74074074,62.03703704,50.74074074,56.48148148,66.40740741,55.11111111,58.96296296,52.85185185,65.14814815,65.48148148,69.81481481,14.25925926,12.25925926,6.259259259,9.259259259,14.25925926
Mariano Damian Barbosa,Villarreal,VIL,Spain LIGA BBVA,32,187.96,165,70.45,73.95,17.1,16.05,17.6,34.85,14,18.45,13.2,14.55,40.3,24.2,63.05,57.05,65.85,72.4,63.7,32.3,73.95,48.35,65.2,16.35,47.75,31.6,27,29.55,32.6,17.3,18,13.2,72.2,68.3,73.9,64.55,75.75
Daniel Ceballos,Real Betis,BET,Spain LIGA BBVA,20,175.26,143,63.94117647,71.82352941,59,50.05882353,34.70588235,68.41176471,44,69.29411765,48.64705882,48.05882353,63.64705882,70.23529412,68.17647059,65.76470588,63.82352941,56.35294118,71.70588235,50.52941176,52.23529412,49.29411765,43.64705882,40.47058824,45.70588235,33.35294118,58.47058824,65,50.41176471,34.64705882,42.47058824,48.88235294,11.23529412,14.23529412,15.23529412,6.235294118,12.23529412
Aleksandar Pantic,Eibar,EIB,Spain LIGA BBVA,24,185.42,168,71.22222222,75.44444444,64.55555556,32.22222222,67.77777778,61.55555556,30.22222222,52.44444444,52.22222222,53.22222222,58.77777778,60.33333333,74.22222222,76.11111111,57,67.66666667,55.22222222,48,71.55555556,77.33333333,71.55555556,37.22222222,80.22222222,72.55555556,48.22222222,39.22222222,46.22222222,67.55555556,72.44444444,77.88888889,8.222222222,11.22222222,10.22222222,7.222222222,11.22222222
Alphonse Areola,Villarreal,VIL,Spain LIGA BBVA,23,190.5,201,70.17391304,83,20.82608696,20.2173913,18.73913043,35.95652174,19.04347826,17.26086957,19.82608696,18.65217391,32.69565217,21.95652174,54,52,53,61.17391304,55.39130435,27.2173913,59,28,61.26086957,17.95652174,24.2173913,23.56521739,19.26086957,27,29.26086957,20.2173913,21.34782609,18.43478261,71.73913043,69.39130435,68.95652174,69.52173913,72.91304348
Asier Riesgo,Eibar,EIB,Spain LIGA BBVA,33,185.42,168,71.82352941,74.76470588,22.05882353,16.47058824,16.47058824,17.76470588,14.82352941,15.88235294,15.17647059,17.23529412,33.23529412,30.17647059,58.11764706,56.76470588,51,62.05882353,59.64705882,22.05882353,60,58.88235294,70,16,50.29411765,34.05882353,31.35294118,41.88235294,28.47058824,16,15.88235294,17.23529412,73.23529412,73.11764706,63.64705882,74.23529412,70.64705882
Benoit Tremoulinas,Sevilla,SEV,Spain LIGA BBVA,31,172.72,143,74.68181818,80.54545455,77.95454545,51.22727273,63.27272727,77.04545455,51.63636364,69.86363636,82.18181818,56.86363636,71.22727273,74.54545455,81.18181818,82.36363636,79.59090909,78.18181818,76.18181818,65.95454545,69.81818182,80.81818182,63.40909091,59.86363636,70.22727273,69.63636364,65.18181818,76.59090909,68.5,72.86363636,73.77272727,77.77272727,3.909090909,15.63636364,24.09090909,15.63636364,11.27272727
Borja Baston,Eibar,EIB,Spain LIGA BBVA,24,190.5,181,65.79166667,78.5,37.45833333,72.875,67.20833333,47.25,66.66666667,66.29166667,56.16666667,45.45833333,39.5,65,62.875,68.58333333,61.04166667,63.70833333,39.625,57.33333333,55.54166667,58,68.29166667,56.58333333,48.20833333,23.04166667,68.45833333,49.04166667,60.375,19.08333333,21.66666667,19.54166667,5.416666667,10.04166667,12.91666667,10.04166667,13.54166667
Nacho Martinez,Rayo Vallecano,RAY,Spain LIGA BBVA,27,175.26,152,73.09090909,74.90909091,72.72727273,42.72727273,56,59.36363636,45.72727273,63.45454545,64.72727273,52.72727273,61.45454545,71,89.18181818,89.27272727,82.72727273,72,88.81818182,82.72727273,85.36363636,84.45454545,56,63.72727273,83.36363636,73.18181818,62.72727273,52.72727273,39.72727273,72.72727273,67,77.45454545,12.36363636,11.36363636,10.36363636,13.36363636,7.363636364
Isaac Cuenca,Granada,GRA,Spain LIGA BBVA,25,172.72,148,71.5,77.84615385,73.96153846,63.03846154,25.34615385,72.15384615,54.38461538,79.65384615,82.5,52.92307692,66.30769231,79.84615385,77.69230769,77.42307692,85.07692308,60.19230769,78.19230769,56.76923077,60.84615385,53.80769231,47,55.38461538,34.42307692,26.42307692,60.5,63.84615385,62.88461538,23.42307692,29.15384615,26.42307692,12.42307692,6.423076923,14.42307692,14.42307692,8.423076923
Roberto Soldado,Villarreal,VIL,Spain LIGA BBVA,31,180.34,163,81.43243243,82.2972973,63.75675676,84.05405405,81.64864865,69.10810811,82.08108108,76.59459459,74.16216216,64.94594595,57.16216216,79.67567568,74.81081081,76.51351351,72.91891892,81.51351351,72.51351351,82.24324324,82.32432432,73.67567568,73.43243243,75.64864865,71.7027027,46.08108108,85.75675676,70.51351351,81.51351351,34.16216216,38.18918919,37.16216216,11.91891892,13.32432432,17.45945946,9.864864865,7.378378378
Grzegorz Krychowiak,Sevilla,SEV,Spain LIGA BBVA,26,185.42,187,75.42857143,81.52380952,52.95238095,40.71428571,76.9047619,72.85714286,39.28571429,53.19047619,46.80952381,62.47619048,71.66666667,72,59,64.19047619,61,74.76190476,60.95238095,74.57142857,73.19047619,78.38095238,86.52380952,66.66666667,82.61904762,76.80952381,43.76190476,63.95238095,70.95238095,75.9047619,78.80952381,70.04761905,15,14,8,6,7
Adrian Gonzalez,Eibar,EIB,Spain LIGA BBVA,28,182.88,168,71.52380952,75.52380952,70.66666667,60.95238095,53.28571429,75.57142857,54,71.95238095,74.57142857,70.61904762,71.33333333,74.71428571,70.33333333,69.85714286,73.23809524,67.23809524,65.33333333,56.61904762,54.71428571,68.95238095,61.33333333,59.14285714,55.47619048,59.23809524,64.04761905,72.23809524,68.85714286,48.47619048,49.04761905,40.47619048,5.714285714,15.47619048,22.38095238,8.19047619,9
Jonatan Montiel,Rayo Vallecano,RAY,Spain LIGA BBVA,18,172.72,148,59.125,76,39,53.625,45,64.25,30,59.875,31,38,60.875,56.75,68.5,61,59,58,79,40,62,55,42,52.625,59,38,59.25,56.25,37,28,37,39,10,12,10,9,6
Diogo Figueiras,Sevilla,SEV,Spain LIGA BBVA,25,167.64,141,69.90909091,77,71.72727273,39.59090909,54.86363636,66.72727273,44.86363636,66.72727273,56.27272727,40.81818182,57.72727273,69.72727273,80.54545455,77.04545455,77.31818182,71.40909091,89.81818182,66.27272727,75.04545455,75.04545455,58.04545455,61.59090909,71.86363636,69.36363636,59.04545455,54.13636364,45.04545455,68.72727273,70.09090909,70.54545455,12.18181818,11.18181818,15.18181818,6.181818182,15.18181818
Adrian Lopez,Villarreal,VIL,Spain LIGA BBVA,28,182.88,161,75.87096774,80.48387097,61.67741935,74.93548387,71.19354839,68.96774194,71.93548387,82.5483871,60.61290323,56.38709677,52.87096774,81.80645161,82.09677419,78.03225806,79.06451613,76.03225806,66.80645161,72.64516129,73.25806452,70.83870968,69.38709677,71.16129032,62.4516129,36.87096774,77.16129032,70.32258065,68.90322581,20.70967742,21.29032258,18.4516129,11.41935484,14.83870968,16.93548387,8.129032258,15.67741935
Adrian Marin,Villarreal,VIL,Spain LIGA BBVA,19,180.34,161,65.2,75.5,67.4,39.6,50.9,65.7,53,66.6,61.6,34.6,62.3,63.9,71.3,67.4,70.5,65.4,67.6,59.6,62.7,62.4,59.5,41.6,57.5,69.7,51.6,44.6,31.6,64.4,65.9,66.2,8.6,13.6,13.6,7.6,7.6
Cala,Getafe,GET,Spain LIGA BBVA,27,187.96,159,71.03846154,74.96153846,53.57692308,44.96153846,73.65384615,65.92307692,46.11538462,49.19230769,77.38461538,36.34615385,62.84615385,63.23076923,66.15384615,68.03846154,64.88461538,68.84615385,71,65.76923077,79.46153846,74.42307692,68.84615385,59.46153846,75.5,73.11538462,39.76923077,51.65384615,47.84615385,68.5,71.57692308,71.26923077,13.92307692,9.807692308,18.73076923,15.46153846,11.42307692
Fernando Llorente,Sevilla,SEV,Spain LIGA BBVA,31,195.58,198,80.61904762,81.83333333,47.5,83.92857143,91.52380952,68.92857143,84.23809524,71.30952381,60.11904762,46.0952381,47.11904762,79.16666667,58.21428571,66.95238095,63.0952381,81.83333333,60.5,81.64285714,72.5952381,69.76190476,91.45238095,64.19047619,77.33333333,37.69047619,84.52380952,64.9047619,66.83333333,22.85714286,26.83333333,23.45238095,8.5,7.642857143,12.92857143,8.571428571,5.904761905
Javier Noblejas,Getafe,GET,Spain LIGA BBVA,23,187.96,170,63.14285714,72.85714286,67.14285714,29,59,58.14285714,31,45,52,56,58,61.14285714,56.71428571,73.14285714,49,55.28571429,44,50,54,66,72,33,57.42857143,64,47,44,40,66,66.42857143,63,14,15,12,9,16
Leandro Damiao,Real Betis,BET,Spain LIGA BBVA,27,187.96,203,76.32,82.16,44.84,79.08,80.56,62.2,75.84,73.28,63.64,56.72,52.92,74.96,61.32,73.92,55.28,72.48,51.52,78.92,65.36,65.76,84.24,73.24,67.08,29,78.4,58.96,72.2,32,39,29,14.52,7.44,14.96,9.28,16.64
Xabi Irureta,Eibar,EIB,Spain LIGA BBVA,30,180.34,163,67.85714286,70.57142857,24.85714286,23.28571429,23.42857143,31.14285714,25,23.42857143,24,21.14285714,26.14285714,20.71428571,61,65,63,65,62,38.28571429,76.85714286,44.28571429,59,24.28571429,36.14285714,25.14285714,23.14285714,27.42857143,21.14285714,23.14285714,24.28571429,23.57142857,72.71428571,63.85714286,65.14285714,61.71428571,74.71428571
Stipe Pletikosa,Deportivo La Coruna,COR,Spain LIGA BBVA,37,193.04,183,75.04761905,76.47619048,18.28571429,13.66666667,13.66666667,13.66666667,11.38095238,15.28571429,19.52380952,14.47619048,36.42857143,31.66666667,64.95238095,51.47619048,53,72.57142857,58.66666667,22.57142857,76,41.14285714,74.47619048,13.95238095,57.47619048,32.28571429,16,40.57142857,25.33333333,15.28571429,14.47619048,16.38095238,75.52380952,73.71428571,74.57142857,78.04761905,75
Yannick Ferreira-Carrasco,Atletico Madrid,AMA,Spain LIGA BBVA,23,180.34,146,74.52941176,80.47058824,73.70588235,68.88235294,52.35294118,74.11764706,63.64705882,78.05882353,74.82352941,76.23529412,68.88235294,76.41176471,82.52941176,80.82352941,90.11764706,75.23529412,69.35294118,78.05882353,65.52941176,69.35294118,56.41176471,73,42.29411765,16.94117647,65.76470588,67.41176471,71.88235294,20.35294118,24.35294118,20.64705882,8.352941176,10.35294118,8.352941176,9.352941176,9.352941176
Lucas Hernandez,Atletico Madrid,AMA,Spain LIGA BBVA,20,180.34,165,66.53846154,81.69230769,42.23076923,44.76923077,73.69230769,63.92307692,22.53846154,51.53846154,37.53846154,27.53846154,61.07692308,59.23076923,67.61538462,68.30769231,69,58.23076923,61,61.53846154,72.53846154,61,64.07692308,46.53846154,69.15384615,66.23076923,26.53846154,32.53846154,33.53846154,65.84615385,67.07692308,68.23076923,9.538461538,6.538461538,7.538461538,13.53846154,9.538461538
Bebe,Rayo Vallecano,RAY,Spain LIGA BBVA,26,190.5,183,68.2,74.31428571,55.22857143,65.94285714,64.31428571,63.4,66.77142857,74.57142857,65.65714286,60,52.68571429,70.97142857,77.45714286,83.2,66.88571429,65.14285714,54.2,77.25714286,64.08571429,61.65714286,77.02857143,63.6,54.57142857,22,62.25714286,54.22857143,61.8,21.74285714,22.11428571,22.65714286,14.08571429,6.085714286,7.085714286,6.085714286,10.08571429
Jose Raul Baena,Rayo Vallecano,RAY,Spain LIGA BBVA,27,180.34,179,73.57142857,78,56.57142857,44.95238095,60.42857143,76.04761905,46.57142857,60.61904762,60.57142857,55.61904762,67.47619048,67.0952381,65.57142857,57.23809524,59.66666667,78.85714286,61.80952381,66.61904762,74.28571429,76.23809524,73.76190476,55.0952381,82.9047619,78.76190476,58.19047619,67.80952381,54.76190476,65.76190476,76.33333333,70.61904762,13.52380952,10.61904762,16.95238095,8.80952381,14.23809524
Jose Antonio Reyes,Sevilla,SEV,Spain LIGA BBVA,33,175.26,159,79.25,80.83333333,80.375,71.83333333,59.66666667,76.125,71,83.79166667,85.45833333,75.70833333,75.75,83.79166667,80.79166667,75.95833333,79.66666667,74.66666667,75.54166667,73.125,56.08333333,61.5,59.625,77.375,49.16666667,34.75,72.375,79.29166667,74.625,22.25,23.58333333,21.25,12.58333333,11.625,24,13.75,16.08333333
Mehdi Lacen,Getafe,GET,Spain LIGA BBVA,32,175.26,159,72.59090909,75.09090909,65.18181818,51,56,79.04545455,65.63636364,73.18181818,77.13636364,69.95454545,71.27272727,75.40909091,68.90909091,68.40909091,78.04545455,69.81818182,74.95454545,68.40909091,72.09090909,77.86363636,71.77272727,66.63636364,68.86363636,69.81818182,67.13636364,76.63636364,58.04545455,61.90909091,68.95454545,61.95454545,11.86363636,10.13636364,25.18181818,13.63636364,14.45454545
Juan Rodriguez,Getafe,GET,Spain LIGA BBVA,34,185.42,176,72.8,75.4,65.25,62.7,73,79.9,53.2,67.75,66.2,61.45,67,73.8,58.9,57.5,62.05,74.8,62.7,81.35,69.5,72.65,77.95,66.75,72,73.2,72.4,77.6,59.45,57,69.2,60.2,10.2,13.2,28.3,14.35,10.5
Dimitri Foulquier,Granada,GRA,Spain LIGA BBVA,23,182.88,172,66,75.6,64.93333333,45.86666667,52.86666667,64.53333333,43.86666667,65.06666667,56.33333333,38.86666667,63.13333333,65.8,73.2,76.53333333,67.26666667,58.46666667,64.66666667,57.2,68.86666667,70.26666667,71.66666667,50.86666667,64.8,64.4,58.4,48.6,53.86666667,65.2,69.8,70.86666667,10.2,6.2,5.2,9.2,13.2
Javi Moreno Marquez,Granada,GRA,Spain LIGA BBVA,30,177.8,157,70.52380952,73.85714286,64.57142857,62.42857143,47.95238095,77.04761905,66.28571429,67.71428571,75.52380952,67.42857143,80.23809524,75.42857143,64.66666667,62.80952381,69.71428571,70.85714286,71.47619048,81.95238095,58.42857143,61.14285714,64.71428571,74.57142857,58.57142857,62.61904762,62.52380952,78.9047619,66.80952381,51.95238095,58.33333333,52.52380952,11.38095238,11.61904762,16.61904762,11.61904762,10.80952381
Yevheniy Konoplyanka,Sevilla,SEV,Spain LIGA BBVA,27,175.26,152,82,85.33333333,77,79,49,81,67,86,83,77,78,85,93,88,83,77,81.33333333,78,66,77.33333333,59,84,48,37,73,80,75,21,38,31,5,11,15,9,9
Salva Ruiz,Granada,GRA,Spain LIGA BBVA,21,177.8,161,62.3,72,70.3,23.8,44.8,60,23.8,51.6,62.3,42.8,56.8,60.1,70.2,69.5,64.6,57,62.6,31.6,66.4,70.1,59.6,21.8,59.2,65.8,53.4,43.8,34.8,62.3,65.4,58.4,14.2,12.2,15.2,5.2,13.2
Jozabed,Rayo Vallecano,RAY,Spain LIGA BBVA,25,180.34,148,64.80952381,73,50.9047619,51.42857143,49.57142857,69.95238095,41.28571429,57.52380952,48.85714286,50.57142857,60.0952381,66.23809524,61.9047619,62.33333333,62.28571429,68.14285714,60.28571429,61.38095238,64.28571429,70.23809524,60.38095238,58.85714286,67.28571429,59.9047619,61.9047619,70.38095238,46.19047619,49.66666667,63.57142857,52.66666667,7.285714286,9.285714286,8.285714286,7.285714286,12.28571429
Piti,Granada,GRA,Spain LIGA BBVA,35,177.8,174,72.33333333,74.04166667,68.66666667,69.75,50.5,68.83333333,68.04166667,72.66666667,73.58333333,72.33333333,65.45833333,74.125,72,69.16666667,72.625,76.95833333,70.25,85.5,62.41666667,73.25,58.58333333,77.375,65.45833333,41.58333333,75.33333333,68.54166667,74.125,30.29166667,36.125,29.875,9.875,14.83333333,19.25,14.04166667,9.291666667
Jonathan dos Santos,Villarreal,VIL,Spain LIGA BBVA,26,172.72,150,74.73684211,81.78947368,71.84210526,61.31578947,56.57894737,81.57894737,68.31578947,74.63157895,72.89473684,74.42105263,76.63157895,81.15789474,70.89473684,67.52631579,73.36842105,72.94736842,72.31578947,70.21052632,68.47368421,69.21052632,59.89473684,72.15789474,56.26315789,60.42105263,75.36842105,80.89473684,59.26315789,50.89473684,52.89473684,51.10526316,14.42105263,15.26315789,13.26315789,10.78947368,12.57894737
